sensor_id,location_id,country_code,parameter_id,parameter,units,is_monitor
474,286,IN,3,o3,µg/m³,True
562,286,IN,2,pm25,µg/m³,True
563,286,IN,6,so2,µg/m³,True
477,287,CA,7,no2,ppm,True
476,287,CA,10,o3,ppm,True
500,287,CA,2,pm25,µg/m³,True
475,287,CA,9,so2,ppm,True
478,288,US,8,co,ppm,True
4272083,288,US,35,no,ppm,True
3729,288,US,7,no2,ppm,True
4272193,288,US,19840,nox,ppm,True
3726,288,US,10,o3,ppm,True
559,288,US,1,pm10,µg/m³,True
3724,288,US,2,pm25,µg/m³,True
3725,288,US,9,so2,ppm,True
9299012,289,US,1,pm10,µg/m³,True
479,289,US,2,pm25,µg/m³,True
22824,292,CL,4,co,µg/m³,True
487,292,CL,5,no2,µg/m³,True
489,292,CL,3,o3,µg/m³,True
488,292,CL,6,so2,µg/m³,True
490,293,US,8,co,ppm,True
15786,293,US,1,pm10,µg/m³,True
2187,293,US,2,pm25,µg/m³,True
491,294,CL,2,pm25,µg/m³,True
493,295,CL,1,pm10,µg/m³,True
492,295,CL,2,pm25,µg/m³,True
494,296,CL,2,pm25,µg/m³,True
498,297,CA,7,no2,ppm,True
497,297,CA,10,o3,ppm,True
502,297,CA,2,pm25,µg/m³,True
495,297,CA,9,so2,ppm,True
496,298,CA,7,no2,ppm,True
499,298,CA,10,o3,ppm,True
503,298,CA,2,pm25,µg/m³,True
501,298,CA,9,so2,ppm,True
568,299,CL,4,co,µg/m³,True
569,299,CL,5,no2,µg/m³,True
566,299,CL,3,o3,µg/m³,True
570,299,CL,1,pm10,µg/m³,True
567,299,CL,2,pm25,µg/m³,True
504,299,CL,6,so2,µg/m³,True
505,300,US,10,o3,ppm,True
5396,301,IN,4,co,µg/m³,True
14258983,301,IN,102,co,ppb,True
14258984,301,IN,24,no,ppb,True
14258985,301,IN,15,no2,ppb,True
5409,301,IN,5,no2,µg/m³,True
14341789,301,IN,23,nox,ppb,True
5407,301,IN,3,o3,µg/m³,True
14258986,301,IN,3,o3,µg/m³,True
14258987,301,IN,1,pm10,µg/m³,True
506,301,IN,1,pm10,µg/m³,True
14258988,301,IN,2,pm25,µg/m³,True
1166,301,IN,2,pm25,µg/m³,True
14258989,301,IN,98,relativehumidity,%,True
5405,301,IN,6,so2,µg/m³,True
14258990,301,IN,101,so2,ppb,True
14258991,301,IN,100,temperature,c,True
14341790,301,IN,22,wind_direction,deg,True
14341791,301,IN,34,wind_speed,m/s,True
5327,304,AU,8,co,ppm,True
5328,304,AU,7,no2,ppm,True
517,304,AU,10,o3,ppm,True
5332,304,AU,1,pm10,µg/m³,True
21598,304,AU,2,pm25,µg/m³,True
5330,304,AU,9,so2,ppm,True
4272249,305,US,35,no,ppm,True
3348,305,US,7,no2,ppm,True
4272066,305,US,19840,nox,ppm,True
3347,305,US,10,o3,ppm,True
518,305,US,1,pm10,µg/m³,True
3346,305,US,2,pm25,µg/m³,True
519,306,US,10,o3,ppm,True
520,307,CA,10,o3,ppm,True
521,308,US,10,o3,ppm,True
522,309,MX,10,o3,ppm,True
1027,309,MX,1,pm10,µg/m³,True
555,310,TH,8,co,ppm,True
523,310,TH,7,no2,ppm,True
556,310,TH,10,o3,ppm,True
649,310,TH,1,pm10,µg/m³,True
623,310,TH,9,so2,ppm,True
524,311,US,8,co,ppm,True
525,312,US,8,co,ppm,True
14014,313,US,8,co,ppm,True
526,313,US,7,no2,ppm,True
14017,313,US,2,pm25,µg/m³,True
21563,314,US,11,bc,µg/m³,True
538,314,US,8,co,ppm,True
541,314,US,7,no2,ppm,True
544,314,US,10,o3,ppm,True
527,314,US,2,pm25,µg/m³,True
543,315,US,7,no2,ppm,True
528,315,US,10,o3,ppm,True
529,315,US,9,so2,ppm,True
530,316,US,1,pm10,µg/m³,True
540,317,US,10,o3,ppm,True
536,317,US,1,pm10,µg/m³,True
532,317,US,2,pm25,µg/m³,True
534,318,US,2,pm25,µg/m³,True
535,319,US,10,o3,ppm,True
537,320,US,2,pm25,µg/m³,True
539,321,US,10,o3,ppm,True
2071342,321,US,2,pm25,µg/m³,True
5077617,322,US,10,o3,ppm,True
547,323,CL,4,co,µg/m³,True
548,323,CL,5,no2,µg/m³,True
546,323,CL,3,o3,µg/m³,True
549,323,CL,1,pm10,µg/m³,True
545,323,CL,6,so2,µg/m³,True
1971,326,US,8,co,ppm,True
1972,326,US,10,o3,ppm,True
30082,326,US,1,pm10,µg/m³,True
553,326,US,2,pm25,µg/m³,True
1973,326,US,9,so2,ppm,True
554,327,US,1,pm10,µg/m³,True
557,328,US,10,o3,ppm,True
558,329,US,10,o3,ppm,True
3718,330,US,8,co,ppm,True
3719,330,US,7,no2,ppm,True
3720,330,US,10,o3,ppm,True
560,330,US,1,pm10,µg/m³,True
3721,330,US,2,pm25,µg/m³,True
25180,331,US,8,co,ppm,True
4272247,331,US,35,no,ppm,True
16258,331,US,7,no2,ppm,True
4272067,331,US,19840,nox,ppm,True
16257,331,US,10,o3,ppm,True
561,331,US,1,pm10,µg/m³,True
2654,331,US,2,pm25,µg/m³,True
572,332,CL,1,pm10,µg/m³,True
571,332,CL,2,pm25,µg/m³,True
574,333,CL,1,pm10,µg/m³,True
573,333,CL,2,pm25,µg/m³,True
2917253,334,US,1,pm10,µg/m³,True
575,334,US,2,pm25,µg/m³,True
576,335,US,2,pm25,µg/m³,True
4878,336,AU,7,no2,ppm,True
577,336,AU,10,o3,ppm,True
4883,336,AU,1,pm10,µg/m³,True
21607,336,AU,2,pm25,µg/m³,True
4881,336,AU,9,so2,ppm,True
579,337,GB,5,no2,µg/m³,True
580,337,GB,3,o3,µg/m³,True
4894,337,GB,1,pm10,µg/m³,True
4895,337,GB,2,pm25,µg/m³,True
578,337,GB,6,so2,µg/m³,True
3761,338,MX,8,co,ppm,True
3760,338,MX,10,o3,ppm,True
3756,338,MX,1,pm10,µg/m³,True
581,338,MX,2,pm25,µg/m³,True
3758,338,MX,9,so2,ppm,True
2583,339,US,10,o3,ppm,True
582,339,US,2,pm25,µg/m³,True
589,341,US,8,co,ppm,True
587,341,US,10,o3,ppm,True
586,341,US,2,pm25,µg/m³,True
1552834,341,US,9,so2,ppm,True
1767,342,US,10,o3,ppm,True
588,342,US,2,pm25,µg/m³,True
2343,343,US,8,co,ppm,True
590,343,US,7,no2,ppm,True
1401,343,US,10,o3,ppm,True
2344,343,US,9,so2,ppm,True
14015,344,US,8,co,ppm,True
591,344,US,7,no2,ppm,True
3051,344,US,1,pm10,µg/m³,True
3050,344,US,2,pm25,µg/m³,True
592,345,PR,1,pm10,µg/m³,True
8648,345,PR,2,pm25,µg/m³,True
614,346,IN,4,co,µg/m³,True
593,346,IN,5,no2,µg/m³,True
612,346,IN,3,o3,µg/m³,True
13545,346,IN,1,pm10,µg/m³,True
14306,346,IN,2,pm25,µg/m³,True
613,346,IN,6,so2,µg/m³,True
5079225,348,MX,8,co,ppm,True
5079224,348,MX,7,no2,ppm,True
5079227,348,MX,10,o3,ppm,True
5079222,348,MX,1,pm10,µg/m³,True
5079223,348,MX,2,pm25,µg/m³,True
5079226,348,MX,9,so2,ppm,True
597,349,US,10,o3,ppm,True
4272381,350,US,35,no,ppm,True
600,350,US,7,no2,ppm,True
4272064,350,US,19840,nox,ppm,True
598,350,US,10,o3,ppm,True
28469,350,US,1,pm10,µg/m³,True
599,351,CL,6,so2,µg/m³,True
602,352,US,1,pm10,µg/m³,True
11710972,352,US,2,pm25,µg/m³,True
603,353,US,1,pm10,µg/m³,True
15786989,353,US,2,pm25,µg/m³,True
604,354,IN,4,co,µg/m³,True
606,354,IN,5,no2,µg/m³,True
605,354,IN,3,o3,µg/m³,True
14362,354,IN,2,pm25,µg/m³,True
14363,354,IN,6,so2,µg/m³,True
5044,355,AU,8,co,ppm,True
4869,355,AU,7,no2,ppm,True
608,355,AU,10,o3,ppm,True
4799,355,AU,1,pm10,µg/m³,True
21600,355,AU,2,pm25,µg/m³,True
4743,355,AU,9,so2,ppm,True
609,356,CL,1,pm10,µg/m³,True
23053,356,CL,2,pm25,µg/m³,True
23052,356,CL,6,so2,µg/m³,True
2243,358,US,10,o3,ppm,True
611,358,US,2,pm25,µg/m³,True
3783,359,MX,10,o3,ppm,True
3780,359,MX,1,pm10,µg/m³,True
615,359,MX,2,pm25,µg/m³,True
3782,359,MX,9,so2,ppm,True
751,360,CA,10,o3,ppm,True
616,360,CA,2,pm25,µg/m³,True
617,361,US,2,pm25,µg/m³,True
618,362,US,8,co,ppm,True
4272882,362,US,35,no,ppm,True
852,362,US,7,no2,ppm,True
4273316,362,US,19840,nox,ppm,True
856,362,US,10,o3,ppm,True
25702,362,US,2,pm25,µg/m³,True
621,364,CL,1,pm10,µg/m³,True
620,364,CL,2,pm25,µg/m³,True
1921,365,US,10,o3,ppm,True
622,365,US,2,pm25,µg/m³,True
625,366,US,1,pm10,µg/m³,True
624,366,US,2,pm25,µg/m³,True
650,373,US,10,o3,ppm,True
6844520,373,US,1,pm10,µg/m³,True
651,373,US,2,pm25,µg/m³,True
652,374,CA,2,pm25,µg/m³,True
656,376,MX,8,co,ppm,True
3755,376,MX,10,o3,ppm,True
3753,376,MX,1,pm10,µg/m³,True
3754,376,MX,9,so2,ppm,True
657,377,CL,4,co,µg/m³,True
658,377,CL,5,no2,µg/m³,True
1726,377,CL,3,o3,µg/m³,True
660,377,CL,1,pm10,µg/m³,True
9194,377,CL,2,pm25,µg/m³,True
659,377,CL,6,so2,µg/m³,True
661,378,IN,4,co,µg/m³,True
5374,378,IN,5,no2,µg/m³,True
5352,378,IN,3,o3,µg/m³,True
14304,378,IN,2,pm25,µg/m³,True
14305,378,IN,6,so2,µg/m³,True
662,379,US,2,pm25,µg/m³,True
668,381,US,10,o3,ppm,True
689,381,US,2,pm25,µg/m³,True
846,382,CA,10,o3,ppm,True
669,382,CA,2,pm25,µg/m³,True
4272479,383,US,35,no,ppm,True
1562202,383,US,7,no2,ppm,True
4272429,383,US,19840,nox,ppm,True
939,383,US,10,o3,ppm,True
940,383,US,1,pm10,µg/m³,True
670,383,US,2,pm25,µg/m³,True
671,384,US,10,o3,ppm,True
673,384,US,2,pm25,µg/m³,True
672,385,US,2,pm25,µg/m³,True
674,386,US,10,o3,ppm,True
675,387,US,10,o3,ppm,True
676,388,CL,4,co,µg/m³,True
677,388,CL,5,no2,µg/m³,True
678,388,CL,3,o3,µg/m³,True
691,388,CL,1,pm10,µg/m³,True
236296,388,CL,2,pm25,µg/m³,True
681,388,CL,6,so2,µg/m³,True
877,389,US,10,o3,ppm,True
679,389,US,1,pm10,µg/m³,True
878,389,US,2,pm25,µg/m³,True
809,390,CA,10,o3,ppm,True
680,390,CA,2,pm25,µg/m³,True
769,391,US,11,bc,µg/m³,True
25296,391,US,8,co,ppm,True
770,391,US,7,no2,ppm,True
682,391,US,2,pm25,µg/m³,True
683,392,US,10,o3,ppm,True
684,393,US,10,o3,ppm,True
685,394,CA,7,no2,ppm,True
687,394,CA,10,o3,ppm,True
1582665,394,CA,2,pm25,µg/m³,True
686,395,US,10,o3,ppm,True
688,396,US,2,pm25,µg/m³,True
690,397,US,1,pm10,µg/m³,True
25918,397,US,2,pm25,µg/m³,True
29209,398,AU,8,co,ppm,True
5311,398,AU,7,no2,ppm,True
692,398,AU,10,o3,ppm,True
5315,398,AU,1,pm10,µg/m³,True
21597,398,AU,2,pm25,µg/m³,True
5313,398,AU,9,so2,ppm,True
9209,399,CL,4,co,µg/m³,True
9198,399,CL,5,no2,µg/m³,True
9204,399,CL,3,o3,µg/m³,True
694,399,CL,1,pm10,µg/m³,True
693,399,CL,2,pm25,µg/m³,True
9206,399,CL,6,so2,µg/m³,True
695,400,US,10,o3,ppm,True
706,403,CL,1,pm10,µg/m³,True
705,403,CL,2,pm25,µg/m³,True
707,404,US,10,o3,ppm,True
708,405,US,10,o3,ppm,True
709,406,GB,5,no2,µg/m³,True
13117098,406,GB,1,pm10,µg/m³,True
13117097,406,GB,2,pm25,µg/m³,True
12235578,407,IN,102,co,ppb,True
710,407,IN,4,co,µg/m³,True
12235579,407,IN,24,no,ppb,True
12235580,407,IN,15,no2,ppb,True
712,407,IN,5,no2,µg/m³,True
14340861,407,IN,23,nox,ppb,True
711,407,IN,3,o3,µg/m³,True
12235581,407,IN,3,o3,µg/m³,True
715,407,IN,1,pm10,µg/m³,True
12235582,407,IN,1,pm10,µg/m³,True
12235583,407,IN,2,pm25,µg/m³,True
714,407,IN,2,pm25,µg/m³,True
12235584,407,IN,98,relativehumidity,%,True
713,407,IN,6,so2,µg/m³,True
12235585,407,IN,101,so2,ppb,True
12235586,407,IN,100,temperature,c,True
14340862,407,IN,22,wind_direction,deg,True
14340863,407,IN,34,wind_speed,m/s,True
716,408,CA,10,o3,ppm,True
717,409,CA,10,o3,ppm,True
894,410,US,8,co,ppm,True
889,410,US,7,no2,ppm,True
887,410,US,10,o3,ppm,True
718,410,US,1,pm10,µg/m³,True
719,410,US,2,pm25,µg/m³,True
722,412,IN,4,co,µg/m³,True
1518,412,IN,5,no2,µg/m³,True
13852,412,IN,2,pm25,µg/m³,True
13853,412,IN,6,so2,µg/m³,True
5079214,413,MX,8,co,ppm,True
5079216,413,MX,10,o3,ppm,True
5079212,413,MX,1,pm10,µg/m³,True
5079213,413,MX,2,pm25,µg/m³,True
5079215,413,MX,9,so2,ppm,True
5320,414,GB,5,no2,µg/m³,True
724,414,GB,1,pm10,µg/m³,True
5318,414,GB,2,pm25,µg/m³,True
5077770,415,US,2,pm25,µg/m³,True
727,416,US,2,pm25,µg/m³,True
4820,417,AU,8,co,ppm,True
4810,417,AU,7,no2,ppm,True
728,417,AU,10,o3,ppm,True
4805,417,AU,1,pm10,µg/m³,True
21610,417,AU,2,pm25,µg/m³,True
4807,417,AU,9,so2,ppm,True
2601,418,TH,8,co,ppm,True
2603,418,TH,7,no2,ppm,True
2605,418,TH,10,o3,ppm,True
2608,418,TH,1,pm10,µg/m³,True
1316996,418,TH,2,pm25,µg/m³,True
729,418,TH,9,so2,ppm,True
1311,420,BA,4,co,µg/m³,True
732,420,BA,5,no2,µg/m³,True
731,420,BA,3,o3,µg/m³,True
1397,420,BA,1,pm10,µg/m³,True
1398,420,BA,6,so2,µg/m³,True
1310,421,BA,4,co,µg/m³,True
1031,421,BA,5,no2,µg/m³,True
736,421,BA,3,o3,µg/m³,True
733,421,BA,1,pm10,µg/m³,True
5285,421,BA,6,so2,µg/m³,True
5192,422,BA,4,co,µg/m³,True
5191,422,BA,5,no2,µg/m³,True
5190,422,BA,3,o3,µg/m³,True
5189,422,BA,1,pm10,µg/m³,True
734,422,BA,6,so2,µg/m³,True
1312,423,BA,4,co,µg/m³,True
735,423,BA,5,no2,µg/m³,True
4948,423,BA,3,o3,µg/m³,True
4923,423,BA,1,pm10,µg/m³,True
4905,423,BA,6,so2,µg/m³,True
737,424,US,10,o3,ppm,True
2933,424,US,2,pm25,µg/m³,True
738,425,GB,3,o3,µg/m³,True
1537,426,US,8,co,ppm,True
1542,426,US,7,no2,ppm,True
1041,426,US,10,o3,ppm,True
739,426,US,1,pm10,µg/m³,True
1540,426,US,2,pm25,µg/m³,True
1531,426,US,9,so2,ppm,True
23110,427,MX,8,co,ppm,True
4275881,427,MX,35,no,ppm,True
39551,427,MX,7,no2,ppm,True
4276029,427,MX,19840,nox,ppm,True
740,427,MX,10,o3,ppm,True
1030,427,MX,1,pm10,µg/m³,True
741,427,MX,2,pm25,µg/m³,True
35283,427,MX,9,so2,ppm,True
742,428,US,2,pm25,µg/m³,True
5077585,429,CA,35,no,ppm,True
5077823,429,CA,7,no2,ppm,True
5077645,429,CA,10,o3,ppm,True
5077847,429,CA,2,pm25,µg/m³,True
746,430,US,10,o3,ppm,True
5361,431,IN,4,co,µg/m³,True
747,431,IN,5,no2,µg/m³,True
13868,431,IN,2,pm25,µg/m³,True
13867,431,IN,6,so2,µg/m³,True
4856,432,AU,8,co,ppm,True
4857,432,AU,7,no2,ppm,True
748,432,AU,10,o3,ppm,True
4860,432,AU,1,pm10,µg/m³,True
21593,432,AU,2,pm25,µg/m³,True
4859,432,AU,9,so2,ppm,True
749,433,US,1,pm10,µg/m³,True
750,434,US,10,o3,ppm,True
752,435,US,10,o3,ppm,True
753,435,US,1,pm10,µg/m³,True
754,435,US,2,pm25,µg/m³,True
756,436,US,10,o3,ppm,True
757,437,CA,10,o3,ppm,True
758,438,US,10,o3,ppm,True
759,439,CA,10,o3,ppm,True
760,439,CA,2,pm25,µg/m³,True
761,440,US,10,o3,ppm,True
762,441,CA,10,o3,ppm,True
763,442,US,10,o3,ppm,True
764,442,US,1,pm10,µg/m³,True
765,442,US,2,pm25,µg/m³,True
767,444,US,10,o3,ppm,True
787,445,US,8,co,ppm,True
771,445,US,7,no2,ppm,True
768,445,US,2,pm25,µg/m³,True
774,447,CA,10,o3,ppm,True
1356932,447,CA,2,pm25,µg/m³,True
775,448,US,8,co,ppm,True
4272981,448,US,35,no,ppm,True
778,448,US,7,no2,ppm,True
4272938,448,US,19840,nox,ppm,True
779,448,US,10,o3,ppm,True
2381110,448,US,1,pm10,µg/m³,True
783,448,US,2,pm25,µg/m³,True
782,448,US,9,so2,ppm,True
777,449,US,10,o3,ppm,True
776,449,US,2,pm25,µg/m³,True
780,450,CA,10,o3,ppm,True
1356914,450,CA,2,pm25,µg/m³,True
784,452,US,8,co,ppm,True
4272209,452,US,35,no,ppm,True
785,452,US,7,no2,ppm,True
4272244,452,US,19840,nox,ppm,True
786,452,US,2,pm25,µg/m³,True
788,453,CA,10,o3,ppm,True
1356910,453,CA,2,pm25,µg/m³,True
789,454,US,10,o3,ppm,True
790,455,US,2,pm25,µg/m³,True
796,456,CA,10,o3,ppm,True
791,456,CA,2,pm25,µg/m³,True
792,457,US,10,o3,ppm,True
793,458,US,10,o3,ppm,True
11854242,458,US,1,pm10,µg/m³,True
11808940,458,US,2,pm25,µg/m³,True
5077670,459,US,2,pm25,µg/m³,True
795,460,US,10,o3,ppm,True
799,461,US,11,bc,µg/m³,True
797,461,US,2,pm25,µg/m³,True
798,462,CA,10,o3,ppm,True
801,463,CA,7,no2,ppm,True
800,463,CA,10,o3,ppm,True
802,464,US,10,o3,ppm,True
803,465,US,10,o3,ppm,True
804,465,US,1,pm10,µg/m³,True
805,465,US,2,pm25,µg/m³,True
806,466,US,10,o3,ppm,True
808,466,US,2,pm25,µg/m³,True
807,467,US,10,o3,ppm,True
810,468,CA,10,o3,ppm,True
1356912,468,CA,2,pm25,µg/m³,True
811,469,US,2,pm25,µg/m³,True
812,470,CA,10,o3,ppm,True
1356924,470,CA,2,pm25,µg/m³,True
813,471,US,7,no2,ppm,True
815,471,US,9,so2,ppm,True
1917,472,US,10,o3,ppm,True
816,472,US,1,pm10,µg/m³,True
814,472,US,2,pm25,µg/m³,True
1918,472,US,9,so2,ppm,True
818,474,US,10,o3,ppm,True
25726,475,US,8,co,ppm,True
25730,475,US,7,no2,ppm,True
819,475,US,10,o3,ppm,True
820,475,US,1,pm10,µg/m³,True
821,476,CA,10,o3,ppm,True
1356925,476,CA,2,pm25,µg/m³,True
824,477,CA,7,no2,ppm,True
823,477,CA,10,o3,ppm,True
822,477,CA,2,pm25,µg/m³,True
825,478,CA,10,o3,ppm,True
1356921,478,CA,2,pm25,µg/m³,True
826,479,US,10,o3,ppm,True
827,480,US,8,co,ppm,True
4272227,480,US,35,no,ppm,True
828,480,US,7,no2,ppm,True
829,480,US,10,o3,ppm,True
830,480,US,2,pm25,µg/m³,True
831,481,CA,10,o3,ppm,True
1356922,481,CA,2,pm25,µg/m³,True
833,482,CA,10,o3,ppm,True
832,482,CA,2,pm25,µg/m³,True
834,483,US,1,pm10,µg/m³,True
835,484,US,1,pm10,µg/m³,True
836,484,US,2,pm25,µg/m³,True
9075748,485,CA,10,o3,ppm,True
837,485,CA,2,pm25,µg/m³,True
839,486,US,1,pm10,µg/m³,True
838,486,US,2,pm25,µg/m³,True
840,487,CA,10,o3,ppm,True
1356928,487,CA,2,pm25,µg/m³,True
841,488,US,10,o3,ppm,True
842,489,US,10,o3,ppm,True
843,490,CA,10,o3,ppm,True
844,490,CA,2,pm25,µg/m³,True
845,491,CA,10,o3,ppm,True
1356917,491,CA,2,pm25,µg/m³,True
847,492,CA,10,o3,ppm,True
850,494,US,2,pm25,µg/m³,True
938,495,CA,8,co,ppm,True
935,495,CA,7,no2,ppm,True
922,495,CA,10,o3,ppm,True
851,495,CA,2,pm25,µg/m³,True
917,495,CA,9,so2,ppm,True
855,496,CA,10,o3,ppm,True
853,496,CA,2,pm25,µg/m³,True
854,497,US,10,o3,ppm,True
857,498,CA,10,o3,ppm,True
1356929,498,CA,2,pm25,µg/m³,True
858,499,US,7,no2,ppm,True
872,499,US,10,o3,ppm,True
873,499,US,2,pm25,µg/m³,True
859,500,US,2,pm25,µg/m³,True
860,501,US,10,o3,ppm,True
861,502,CA,10,o3,ppm,True
862,503,US,10,o3,ppm,True
864,504,CA,10,o3,ppm,True
863,504,CA,2,pm25,µg/m³,True
866,505,CA,10,o3,ppm,True
865,505,CA,2,pm25,µg/m³,True
867,506,CA,10,o3,ppm,True
1356918,506,CA,2,pm25,µg/m³,True
871,507,US,8,co,ppm,True
4272118,507,US,35,no,ppm,True
870,507,US,7,no2,ppm,True
4272147,507,US,19840,nox,ppm,True
3275625,507,US,1,pm10,µg/m³,True
868,507,US,2,pm25,µg/m³,True
25996,507,US,9,so2,ppm,True
869,508,US,10,o3,ppm,True
875,509,CA,10,o3,ppm,True
874,509,CA,2,pm25,µg/m³,True
876,510,US,10,o3,ppm,True
880,511,US,1,pm10,µg/m³,True
1562205,512,US,8,co,ppm,True
4272343,512,US,35,no,ppm,True
882,512,US,10,o3,ppm,True
881,512,US,2,pm25,µg/m³,True
885,513,US,8,co,ppm,True
884,513,US,7,no2,ppm,True
883,513,US,1,pm10,µg/m³,True
25800,514,US,8,co,ppm,True
886,514,US,10,o3,ppm,True
888,514,US,1,pm10,µg/m³,True
890,514,US,2,pm25,µg/m³,True
891,515,US,10,o3,ppm,True
892,515,US,1,pm10,µg/m³,True
893,516,US,10,o3,ppm,True
25976,517,US,8,co,ppm,True
896,517,US,10,o3,ppm,True
895,517,US,1,pm10,µg/m³,True
897,518,US,1,pm10,µg/m³,True
898,519,CA,10,o3,ppm,True
1356913,519,CA,2,pm25,µg/m³,True
899,520,US,2,pm25,µg/m³,True
4272225,521,US,35,no,ppm,True
900,521,US,7,no2,ppm,True
4272202,521,US,19840,nox,ppm,True
25772,521,US,2,pm25,µg/m³,True
906,521,US,9,so2,ppm,True
901,522,US,8,co,ppm,True
902,522,US,7,no2,ppm,True
904,522,US,2,pm25,µg/m³,True
903,522,US,9,so2,ppm,True
908,524,US,10,o3,ppm,True
907,524,US,2,pm25,µg/m³,True
909,525,US,2,pm25,µg/m³,True
921,526,US,10,o3,ppm,True
918,526,US,1,pm10,µg/m³,True
910,526,US,2,pm25,µg/m³,True
912,527,CA,7,no2,ppm,True
911,527,CA,2,pm25,µg/m³,True
17956,527,CA,9,so2,ppm,True
913,528,CA,10,o3,ppm,True
1356930,528,CA,2,pm25,µg/m³,True
916,529,CA,7,no2,ppm,True
915,529,CA,10,o3,ppm,True
914,529,CA,2,pm25,µg/m³,True
4272448,530,US,35,no,ppm,True
919,530,US,7,no2,ppm,True
4272173,530,US,19840,nox,ppm,True
924,530,US,10,o3,ppm,True
2888713,530,US,1,pm10,µg/m³,True
936,530,US,2,pm25,µg/m³,True
934,530,US,9,so2,ppm,True
920,531,CA,10,o3,ppm,True
1356926,531,CA,2,pm25,µg/m³,True
923,532,US,10,o3,ppm,True
4272403,533,US,35,no,ppm,True
931,533,US,7,no2,ppm,True
4272299,533,US,19840,nox,ppm,True
925,533,US,10,o3,ppm,True
928,534,US,10,o3,ppm,True
927,534,US,1,pm10,µg/m³,True
926,534,US,2,pm25,µg/m³,True
929,535,US,2,pm25,µg/m³,True
930,536,US,10,o3,ppm,True
932,537,CA,10,o3,ppm,True
933,537,CA,2,pm25,µg/m³,True
937,538,US,10,o3,ppm,True
4272070,539,US,35,no,ppm,True
941,539,US,10,o3,ppm,True
942,540,US,10,o3,ppm,True
25248,541,US,8,co,ppm,True
945,541,US,10,o3,ppm,True
944,541,US,1,pm10,µg/m³,True
943,541,US,2,pm25,µg/m³,True
946,542,US,10,o3,ppm,True
953,542,US,1,pm10,µg/m³,True
971,542,US,2,pm25,µg/m³,True
950,543,US,8,co,ppm,True
949,543,US,7,no2,ppm,True
948,543,US,10,o3,ppm,True
25623,543,US,1,pm10,µg/m³,True
947,543,US,9,so2,ppm,True
951,544,US,10,o3,ppm,True
952,545,US,10,o3,ppm,True
955,546,CA,10,o3,ppm,True
954,546,CA,2,pm25,µg/m³,True
5077632,547,US,10,o3,ppm,True
1115,548,US,10,o3,ppm,True
957,548,US,2,pm25,µg/m³,True
972,549,CA,8,co,ppm,True
968,549,CA,7,no2,ppm,True
966,549,CA,10,o3,ppm,True
958,549,CA,2,pm25,µg/m³,True
963,549,CA,9,so2,ppm,True
959,550,US,10,o3,ppm,True
962,550,US,1,pm10,µg/m³,True
964,550,US,2,pm25,µg/m³,True
960,551,US,1,pm10,µg/m³,True
961,552,CA,10,o3,ppm,True
965,553,CA,10,o3,ppm,True
1356919,553,CA,2,pm25,µg/m³,True
967,554,CA,10,o3,ppm,True
970,555,CA,10,o3,ppm,True
969,555,CA,2,pm25,µg/m³,True
973,556,US,10,o3,ppm,True
976,557,US,11,bc,µg/m³,True
983,557,US,8,co,ppm,True
4272241,557,US,35,no,ppm,True
982,557,US,7,no2,ppm,True
4272057,557,US,19840,nox,ppm,True
981,557,US,10,o3,ppm,True
974,557,US,2,pm25,µg/m³,True
980,557,US,9,so2,ppm,True
975,558,US,10,o3,ppm,True
998,559,US,10,o3,ppm,True
977,559,US,2,pm25,µg/m³,True
979,559,US,9,so2,ppm,True
978,560,US,1,pm10,µg/m³,True
993,560,US,2,pm25,µg/m³,True
985,561,US,10,o3,ppm,True
984,561,US,1,pm10,µg/m³,True
989,562,CA,8,co,ppm,True
988,562,CA,7,no2,ppm,True
987,562,CA,10,o3,ppm,True
986,562,CA,2,pm25,µg/m³,True
990,563,US,10,o3,ppm,True
995,564,US,1,pm10,µg/m³,True
991,564,US,2,pm25,µg/m³,True
1006,564,US,9,so2,ppm,True
992,565,US,10,o3,ppm,True
994,566,US,10,o3,ppm,True
5077724,567,US,10,o3,ppm,True
997,568,US,10,o3,ppm,True
1000,569,CA,10,o3,ppm,True
999,569,CA,2,pm25,µg/m³,True
1001,570,US,10,o3,ppm,True
1005,571,CA,8,co,ppm,True
1004,571,CA,7,no2,ppm,True
1003,571,CA,10,o3,ppm,True
1002,571,CA,2,pm25,µg/m³,True
1007,572,CA,10,o3,ppm,True
2137,573,CA,1,pm10,µg/m³,True
1008,573,CA,2,pm25,µg/m³,True
1009,574,US,10,o3,ppm,True
1852,576,MX,8,co,ppm,True
1853,576,MX,7,no2,ppm,True
1854,576,MX,10,o3,ppm,True
1011,576,MX,1,pm10,µg/m³,True
1013,576,MX,2,pm25,µg/m³,True
1855,576,MX,9,so2,ppm,True
7799785,577,US,1,pm10,µg/m³,True
5077846,577,US,2,pm25,µg/m³,True
35656,578,MX,8,co,ppm,True
4275936,578,MX,35,no,ppm,True
35657,578,MX,7,no2,ppm,True
4276008,578,MX,19840,nox,ppm,True
1015,578,MX,10,o3,ppm,True
1016,578,MX,1,pm10,µg/m³,True
1014,578,MX,2,pm25,µg/m³,True
35659,578,MX,9,so2,ppm,True
1019,579,MX,10,o3,ppm,True
1021,579,MX,1,pm10,µg/m³,True
1017,579,MX,2,pm25,µg/m³,True
1023,580,MX,7,no2,ppm,True
1022,580,MX,10,o3,ppm,True
